graph-set-id,exonym,endonym,scriptsource,wikipedia,omniglot,endangeredalphabets,unicodeproposal
Prti-130,"Inscriptional Parthian , parthe des inscriptions",𐭐𐭀𐭓𐭈𐭉𐭀,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Prti,https://en.wikipedia.org/wiki/Inscriptional_Parthian,https://omniglot.com/writing/mpersian.htm,,https://www.unicode.org/L2/L2007/07207r-n3286r-parthian-pahlavi.pdf
Java-361,"Javanese , javanais , gundil","ꦧꦱꦗꦮ , ꦲꦏ꧀ꦱꦫꦗꦮ , ꦱꦧꦤꦲ , Aksara Jawa , Åksårå Jåwå",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Java,https://en.wikipedia.org/wiki/Javanese_script,https://omniglot.com/writing/javanese.htm,,https://www.unicode.org/L2/L2008/08015r-n3319r3-javanese.pdf
Jurc-510,"Jurchen , jurchen , Jurchen large , Jurchi , Jurchin","女真文 , dʒuçiɛn bitxə",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Jurc,https://en.wikipedia.org/wiki/Jurchen_script,https://omniglot.com/writing/jurchen.htm,,https://www.unicode.org/L2/L2024/24139-n5261r-jurchen-ideographs.pdf
*Kada-999,"Kadamba , Krishna , Kistna",ಕದಂಬ,,https://en.wikipedia.org/wiki/Kadamba_script,https://www.omniglot.com/writing/kadamba.htm,,
Kthi-317,"Kaithi , kaithî , Kayathi , Kayasthi","𑂍𑂶𑂟𑂲 , 𑂃𑂮𑂥𑂰𑂥",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Kthi,https://en.wikipedia.org/wiki/Kaithi,https://www.omniglot.com/writing/kaithi.htm,https://www.endangeredalphabets.net/kaithi/,https://www.unicode.org/L2/L2008/08194-n3389-kaithi.pdf
Knda-345,"Kannada , Modi baraha","ಕನ್ನಡ ಲಿಪಿ , ಮೋಡಿ  ಬರಹ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Knda,https://en.wikipedia.org/wiki/Kannada_script,https://www.omniglot.com/writing/kannada.htm,,https://www.unicode.org/L2/L2001/01037-kannada.pdf
Kana-411,"Katakana , katakana","カタカナ , 片仮名",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Kana,https://en.wikipedia.org/wiki/Katakana,https://omniglot.com/writing/japanese_katakana.htm,,https://www.unicode.org/L2/L1999/99238-non-kanji2.pdf
Kawi-368,"Kawi , kawi , Old Javanese","𑼄𑼒𑽂𑼰𑼬𑼒𑼮𑼶 , 𑼡𑼪𑼒𑽎 , ꦏꦮꦶ , aksara carakan kuna , Majapahit",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Kawi,https://en.wikipedia.org/wiki/Kawi_script,https://omniglot.com/writing/kawi.htm,,https://www.unicode.org/L2/L2020/20256-kawi.pdf
Kali-357,"Kayah Li , kayah li","ꤊꤢ꤬ꤛꤢ꤭ ꤜꤟꤤ꤬ , ꤒꤟꤢꤚ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Kali,https://en.wikipedia.org/wiki/Kayah_Li_alphabet,https://www.omniglot.com/writing/kayahli.htm,,https://www.unicode.org/L2/L2006/06073-n3038r-kayahli.pdf
*Keri-998,"Kerinci , Rèncong , Runcing , Rentjong","Incung , Surat Incung , Incoung , Aksara Incung , Aksara Rencong",,https://id.wikipedia.org/wiki/Aksara_Incung,https://www.omniglot.com/writing/incung.htm,https://www.endangeredalphabets.net/incung/,https://www.unicode.org/L2/L2016/16074-kerinci.pdf
Khar-305,"Kharosthi , kharochthî , Indo-Bactrian , Kharoṣṭhī","𐨑𐨪𐨆𐨮𐨿𐨛𐨁𐨌 , 𐨒𐨌𐨣𐨿𐨢𐨌𐨪𐨁𐨌𐨫𐨁𐨤𐨁 , 𐨯𐨪𐨬𐨨 , Gandhari",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Khar,https://en.wikipedia.org/wiki/Kharosthi,https://omniglot.com/writing/kharosthi.htm,,https://www.unicode.org/L2/L2003/03314-kharoshthi.pdf
*Khaz-998,Khazarian Rovas,Khazarian,,https://en.wikipedia.org/wiki/Khazars,https://www.omniglot.com/writing/khazarianrovas.htm,,https://www.unicode.org/L2/L2011/11089-khazarian.pdf
Kitl-505,"Khitan Large , grande khitan",契丹大字,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Kitl,https://en.wikipedia.org/wiki/Khitan_large_script,https://omniglot.com/writing/khitan.htm,,https://www.unicode.org/L2/L2014/14234-n4631-khitan.pdf
Kits-288,"Khitan Small , petite khitan , Qìdān xiǎozì",契丹小字,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Kits,https://en.wikipedia.org/wiki/Khitan_small_script,https://omniglot.com/writing/khitan.htm,,https://www.unicode.org/wg2/docs/n4725r-khitan-small-script.pdf
Khmr-355,Khmer,"ភាសាខ្មែរ , មនសទ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Khmr,https://en.wikipedia.org/wiki/Khmer_script,https://omniglot.com/writing/khmer.htm,,https://www.unicode.org/L2/L2001/01382-n2385-response-to-n2380.pdf
Khoj-322,"Khojki , khojkî","𑈉𑈲𑈐𑈈𑈮 , 𑈩𑈤𑈨𑈦",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Khoj,https://en.wikipedia.org/wiki/Khojki_script,https://www.omniglot.com/writing/khojki.htm,,https://www.unicode.org/L2/L2011/11021-khojki.pdf
Sind-318,"Khudawadi , khoudawadî , Sindhi , sindhî","𑊻𑋩𑋣𑋏𑋠𑋔𑋠𑋏𑋢 , 𑋝𑋗𑋛𑋙",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Sind,https://en.wikipedia.org/wiki/Khudabadi_script,https://www.omniglot.com/writing/khudabadi.htm,,https://www.unicode.org/L2/L2011/11022-khudawadi.pdf
Geok-241,"Khutsuri , Asomtavruli , Nuskhuri , khoutsouri , assomtavrouli","ⴌⴓⴑⴞⴓⴐⴈ , ნუსხური , ასომთავრული",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Geok,https://en.wikipedia.org/wiki/Georgian_scripts,https://omniglot.com/writing/georgian.htm,,https://www.unicode.org/L2/L2016/16081-n4712-georgian.pdf
Krai-396,"Kirat Rai , kirat rai , Kripasalyan Lipi","Kirat Rai , Khambu Rai , Rai Barṇamālā , Kirat Khambu Rai",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Krai,https://en.wikipedia.org/wiki/Kirat_Rai,https://omniglot.com/writing/kiratrai.htm,,https://www.unicode.org/L2/L2022/22043r-kirat-rai.pdf
*Kors-998,Koré Sèbèli,"Kore Sebeli , Wakara , Soso , Susu",,,,https://www.endangeredalphabets.net/kore-sebeli/,https://www.unicode.org/L2/L2024/24246-kore-sebeli.pdf
*Kosa-999,Kosali,"କୋସଲି ଲିପି , कोसली लिपि",,https://en.wikipedia.org/wiki/Sambalpuri_language,,,
Kpel-436,"Kpelle , kpèllé","Kpelle , Gbese , Pessa , Pessy , Kpwessi Guerze",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Kpel,https://en.wikipedia.org/wiki/Kpelle_syllabary,https://www.omniglot.com/writing/kpelle.htm,https://www.endangeredalphabets.net/kpelle/,https://www.unicode.org/L2/L2010/10063-n3762-kpelle.pdf
*Kuig-998,"Kui , Kui Gaa ri , Kui Gaari",କୁଇ ଲିପି,,https://en.wikipedia.org/wiki/Kui_language_(India),,https://www.endangeredalphabets.net/kui/,https://www.unicode.org/L2/L2024/24102-kui-gaari-script.pdf
*Kuli-998,"Kulitan , Súlat Kapampángan","Sulat Kapampangan , Pamagkulit",,https://en.wikipedia.org/wiki/Kulitan,https://omniglot.com/writing/kulitan.htm,,https://www.unicode.org/L2/L2015/15232-kulitan.pdf
*Kurx-998,"Kurux Banna , Kurukh Lipi , कुुँड़ुख़ , କ ୁଁଡ଼ୁଁଖ଼ , ক ুঁড়খ়",Kurukh Banna,,https://en.wikipedia.org/wiki/Kurukh_Banna,https://www.omniglot.com/writing/kurukhbanna.htm,https://www.endangeredalphabets.net/kurukh-banna/,https://www.unicode.org/L2/L2024/24101-kurukh-banna.pdf
*Lamp-998,Lampung,"Aksara Lampung , Had Lampung",,https://en.wikipedia.org/wiki/Lampung_language#Writing_system,https://www.omniglot.com/writing/lampungscript.htm,,https://www.unicode.org/L2/L2022/22044-lampung.pdf
*Land-998,"Landa , Laṇḍā , Wāṇiko , Baniyañ",Lahnda,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Qaaj,https://en.wikipedia.org/wiki/La%E1%B9%87%E1%B8%8D%C4%81_scripts,,,https://www.unicode.org/L2/L2010/10013r-landa.pdf
Laoo-356,"Lao , laotien","ພາສາລາວ , ມະນດ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Laoo,https://en.wikipedia.org/wiki/Lao_script,https://omniglot.com/writing/lao.htm,,https://www.unicode.org/L2/L2017/17106r-lao-for-pali.pdf
Latn-215,Latin,,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Latn,https://en.wikipedia.org/wiki/Latin_script_in_Unicode,,,
Leke-364,"Leke , léké , Karen Chicken Scratch , Chicken Scratch","Leke , Pwo Karen Leke , li chaw wae",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Leke,https://en.wikipedia.org/wiki/Leke_script,,,https://www.unicode.org/wg2/docs/n4438.pdf
Lepc-335,"Lepcha , Róng , lepcha , róng , Lapche","ᰛᰩᰵ , ᰅᰧᰲᰅᰩᰭ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Lepc,https://en.wikipedia.org/wiki/Lepcha_script,https://www.omniglot.com/writing/lepcha.htm,,https://www.unicode.org/L2/L2005/05158-n2947-lepcha.pdf
*Liby-998,"Libyco-Berber , Numidian , Ancient Berber",Libyc,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Qa45,,,,https://www.unicode.org/L2/L2024/24247-libyc.pdf
Limb-336,"Limbu , limbou","ᤕᤠᤰᤌᤢᤱ ᤐᤠᤴ , ᤐᤠᤱᤓᤣ᤹ᤀᤥ , Sirijanga , Kirati-Sirijonga , Sirijunga",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Limb,https://en.wikipedia.org/wiki/Limbu_script,https://www.omniglot.com/writing/limbu.htm,,https://www.unicode.org/L2/L2002/02055-n2410.pdf
Lina-400,"Linear A , Linear-A , linéaire A",𐘂𐚰𐚩𐛌,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Lina,https://en.wikipedia.org/wiki/Linear_A,https://www.omniglot.com/writing/lineara.htm,,https://www.unicode.org/L2/L2010/10422-n3973-lineara.pdf
Linb-401,"Linear B , Linear-B , linéaire B","𐀀𐀁𐀂𐀃𐀄 , 𐀴𐀪𐀡𐀆",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Linb,https://en.wikipedia.org/wiki/Linear_B,https://omniglot.com/writing/linearb.htm,,https://www.unicode.org/L2/L2001/01370-n2378.pdf
*Line-998,"Linear Elamite , Old Elamite",Linear Elamite,,https://en.wikipedia.org/wiki/Linear_Elamite,https://www.omniglot.com/writing/elamite.htm,,https://www.unicode.org/L2/L2021/21233-linear-elamite.pdf
Loma-437,"Loma , Toma , loma",Looma,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Loma,https://en.wikipedia.org/wiki/Loma_language#Writing_systems,https://www.omniglot.com/writing/lomasyllabary.htm,https://www.endangeredalphabets.net/loma/,https://www.unicode.org/L2/L2010/10005-n3756-loma.pdf
Lyci-202,"Lycian , lycien","𐊗𐊕𐊐𐊎𐊆𐊖 , 𐊁𐊂𐊚𐊑",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Lyci,https://en.wikipedia.org/wiki/Lycian_alphabet,https://omniglot.com/writing/lycian.php,,https://www.unicode.org/wg2/docs/n3019.pdf
Lydi-116,"Lydian , lydien","𐤮𐤱𐤠𐤭𐤣𐤶𐤯𐤦𐤳 , 𐤠𐤨𐤯𐤦",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Lydi,https://en.wikipedia.org/wiki/Lydian_alphabet,https://omniglot.com/writing/lydian.php,,https://www.unicode.org/L2/L2006/06050-n3019r2-lydian-lycian.pdf
*Magk-998,Magar Akkha,"Magar Akkha Rika , 𑀫𑫡𑫥𑂞𑀸𑀲𑀸",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Qabl,,https://www.omniglot.com/writing/magarakkha.htm,,https://www.unicode.org/L2/L2011/11144-magar-akkha.pdf
Mahj-314,"Mahajani , mahâjanî","𑅬𑅱𑅐𑅛𑅧𑅑 , 𑅰𑅫𑅬𑅧",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Mahj,https://en.wikipedia.org/wiki/Mahajani,https://omniglot.com/writing/mahajani.htm,https://www.endangeredalphabets.net/mahajani/,https://www.unicode.org/L2/L2011/11274-n4126-mahajani.pdf
Maka-366,"Makasar , makassar , Lontara toa , Old Makasar , Bird script","𑻱𑻤𑻵𑻦𑻱𑻳 , Ukiri' Jangang-jangang , huruf jangang-jangang",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Maka,https://en.wikipedia.org/wiki/Makasar_script,https://omniglot.com/writing/makassarese.htm,,https://www.unicode.org/L2/L2015/15233-makasar.pdf
Mlym-347,"Malayalam , malayâlam","മലയാള ലിപി , മനഷയ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Mlym,https://en.wikipedia.org/wiki/Malayalam_script,https://omniglot.com/writing/malayalam.htm,,https://www.unicode.org/L2/L2013/13219-malayalam-conjunct.pdf
Mand-140,"Mandaic , Mandaean , mandéen","ࡓࡀࡈࡍࡀ , ࡕࡉࡁࡋ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Mand,https://en.wikipedia.org/wiki/Mandaic_alphabet,https://www.omniglot.com/writing/mandaic.htm,,https://www.unicode.org/L2/L2008/08270r-n3485r-mandaic.pdf
*Mano-998,"Mandombe , Mandombé",Mandombe,,https://en.wikipedia.org/wiki/Mandombe_script,https://www.omniglot.com/writing/mandombe.htm,,https://www.unicode.org/L2/L2016/16077r-mandombe.pdf
Mani-139,"Manichaean , manichéen","𐫀𐫁𐫂𐫃𐫄 , Manichaean",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Mani,https://en.wikipedia.org/wiki/Manichaean_script,https://www.omniglot.com/writing/manichaean.php,,https://www.unicode.org/L2/L2011/11123r-n4029r-manichaean.pdf
Marc-332,"Marchen , marchen , sMar-chen , Greater Mar","𑲄𑲮𑱵 𑲄𑲮𑲲𑱵 , 𑲍𑲊𑲁𑱽 , སྨར་ཆེན , sMar chen",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Marc,https://en.wikipedia.org/wiki/Marchen_script,https://www.omniglot.com/writing/marchen.htm,,https://www.unicode.org/L2/L2013/13197-marchen.pdf
*Masa-998,"Masaba , Ma-sa-ba , Bambara , Bamana , Bamanakan","Masaba , Ma-sa-ba",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Qa10,https://en.wikipedia.org/wiki/Bambara_language,,https://www.endangeredalphabets.net/masaba/,https://www.unicode.org/L2/L2024/24248-masaba.pdf
Gonm-313,Masaram Gondi,"𑴤𑴫𑴦𑴱𑴤 𑴎𑴽𑵀𑴘𑴳 , 𑴤𑴱𑴛𑴦𑴤",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Gonm,https://en.wikipedia.org/wiki/Gondi_writing#Masaram,https://omniglot.com/writing/masaramgondi.htm,,https://www.unicode.org/L2/L2015/15090r-masaram-gondi.pdf
Maya-090,"Maya (Classic) , Mayan Hieroglyph , Classical Maya",Maya,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Maya,https://en.wikipedia.org/wiki/Maya_script,,,https://www.unicode.org/L2/L2023/23020-mayan-sign-list.pdf
Medf-265,"Medefaidrin (Oberi Okaime) , Medefidrin , médéfaïdrine",Obɛri Ɔkaimɛ,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Medf,https://en.wikipedia.org/wiki/Medefaidrin,https://www.omniglot.com/writing/medefaidrin.htm,,https://www.unicode.org/L2/L2015/15298-medefaidrin.pdf
Mtei-337,"Meitei Mayek , Meithei , Meetei , meitei mayek","ꯃꯤꯇꯩꯂꯣꯟ , ꯃꯑꯏꯕ , Kanglei , Kok Sam Lai",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Mtei,https://en.wikipedia.org/wiki/Meitei_script,https://omniglot.com/writing/meitei.htm,https://www.endangeredalphabets.net/alphabets/meitei-mayek/,https://www.unicode.org/L2/L2007/07005r2-n3206r2-meitei-mayek.pdf
Mend-438,"Mende Kikakui , mendé kikakui , Mende","𞠀𞠁𞠂 , 𞡥𞠖𞢻𞠢",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Mend,https://en.wikipedia.org/wiki/Mende_Kikakui_script,https://omniglot.com/writing/kikakui.htm,https://www.endangeredalphabets.net/mende-kikakui/,https://www.unicode.org/L2/L2012/12023-n4167-mende.pdf
Merc-101,"Meroitic Cursive , cursif méroïtique",𐦂𐦝𐦤𐦿,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Merc,https://en.wikipedia.org/wiki/Meroitic_script,https://www.omniglot.com/writing/meroitic.htm,,https://www.unicode.org/L2/L2009/09250-n3665-meroitic.pdf
Mero-100,"Meroitic Hieroglyphs , hiéroglyphes méroïtiques",𐦂𐦝𐦤𐦿,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Mero,https://en.wikipedia.org/wiki/Meroitic_script,https://www.omniglot.com/writing/meroitic.htm,,https://www.unicode.org/L2/L2009/09250-n3665-meroitic.pdf
Modi-324,"Modi , Moḍī , modî","𑘦𑘻𑘚𑘲 , 𑘭𑘨𑘪𑘦",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Modi,https://en.wikipedia.org/wiki/Modi_script,https://www.omniglot.com/writing/modi.htm,,https://www.unicode.org/L2/L2011/11212r2-n4034-modi.pdf
Mymr-350,"Mon-Burmese , Myanmar , Burmese , birman , Birmanisch","မွန်မြန်မာအက္ခရာ , လတငသ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Mymr,https://en.wikipedia.org/wiki/Mon%E2%80%93Burmese_script,https://www.omniglot.com/writing/burmese.htm,,https://www.unicode.org/notes/tn11/UTN11_4.pdf
Mong-145,"Mongolian , mongol , Galik , Босоо дөрвөлжин","ᠮᠣᠩᠭᠣᠯ ᠪᠢᠴᠢᠭ , ᠬᠦᠮᠨ , Ali-gali üseg",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Mong,https://en.wikipedia.org/wiki/Mongolian_script,https://omniglot.com/writing/mongolian.htm,,https://www.unicode.org/L2/L2017/17007-n4781-mongolian.pdf
Moon-218,"Moon , Moon type , Moon code , écriture Moon , Moon alphabet",Moon System of Embosssed Reading,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Moon,https://en.wikipedia.org/wiki/Moon_type,https://www.omniglot.com/writing/moon.htm,,https://unicode.org/wg2/docs/n4128.pdf
Mroo-264,"Mru , Mro , mro","𖩃𖩓𖩑 , Krama",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Mroo,https://en.wikipedia.org/wiki/Mru_script,https://www.omniglot.com/writing/mro.htm,,https://www.unicode.org/L2/L2009/09097r-n3589r-mro.pdf
Mult-323,"Multani , multanî","𑊠𑊂𑊣𑊖𑊀𑊚𑊁 , 𑊠𑊣𑊖𑊚",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Mult,https://en.wikipedia.org/wiki/Multani_script,https://www.omniglot.com/writing/multani.htm,,https://www.unicode.org/L2/L2012/12316-multani.pdf
*Mwan-998,Mwangwego,Mwangwego,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Qa54,https://en.wikipedia.org/wiki/Mwangwego_script,https://www.omniglot.com/writing/mwangwego.htm,,https://www.unicode.org/L2/L2024/24241-mwangwego.pdf
Nkoo-165,"N'Ko , n'Ko","ߒߞߏ , ߞߣߐߛ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Nkoo,https://en.wikipedia.org/wiki/N%27Ko_script,https://www.omniglot.com/writing/nko.htm,,https://www.unicode.org/L2/L2004/04172-n2765-nko.pdf
Nbat-159,"Nabataean , nabatéen",𐢏𐢐𐢃𐢛,https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Nbat,https://en.wikipedia.org/wiki/Nabataean_script,https://omniglot.com/writing/nabataean.htm,,https://www.unicode.org/L2/L2010/10473-n3969-nabataean.pdf
*Nagc-999,Nag Chiki,"Nagchiki , Kora Nagchik",,,https://www.omniglot.com/writing/nagchiki.htm,,
Nagm-295,"Nag Mundari , nag mundari","𞓧𞓟𞓨𞓜𞓕𞓣𞓚 𞓗𞓕𞓨𞓚 , 𞓛𞓐𞓗𞓤𞓨 , Mundari Bani",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Nagm,https://en.wikipedia.org/wiki/Mundari_Bani,https://omniglot.com/writing/mundaribani.htm,https://www.endangeredalphabets.net/mundari-bani/,https://www.unicode.org/L2/L2021/21031-mundari-bani.pdf
Nand-311,"Nandanagari , nandinâgarî","𑧁𑧞𑦿𑧒𑧁𑧑𑦰𑧈𑧓 , 𑧍𑧈𑧊𑧆",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Nand,https://en.wikipedia.org/wiki/Nandinagari,https://omniglot.com/writing/nandinagari.htm,,https://www.unicode.org/L2/L2017/17162-nandinagari.pdf
Nkdb-085,"Naxi Dongba , naxi dongba , na²¹ɕi³³ to³³ba²","Dongba , Moso , Naxi dto-mba , Tomba , Nakhi Tomba",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Nkdb,https://en.wikipedia.org/wiki/Dongba_symbols,https://www.omniglot.com/writing/naxi.htm#dongba,,https://www.unicode.org/L2/L2011/11178-n4043.pdf
Nkgb-420,"Naxi Geba , naxi geba , Nakhi Geba , nakhi geba , 哥巴","Naxi Geba , ¹Ggo¹baw",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Nkgb,https://en.wikipedia.org/wiki/Geba_syllabary,https://www.omniglot.com/writing/naxi.htm#geba,,https://www.unicode.org/L2/L2017/17331-n4887-naxi-geba-lilincan.pdf
Tfng-120,"Neo-Tifinagh , tifinagh , berbère , Berber","ⵜⴰⵎⴰⵣⵉⵖⵜ , ⴰⵔⴷⵜ , Tuareg",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Tfng,https://en.wikipedia.org/wiki/Tifinagh#Neo-Tifinagh,https://www.omniglot.com/writing/tifinagh.htm,,https://www.unicode.org/L2/L2004/04142r-n2739r-tifinagh.pdf
Talu-354,"New Tai Lue , nouveau taï-lue , New Tai Lü , Xishuangbanna Dai","ᦟᦲᧅᦷᦎᦺᦑᦟᦹᧉ , ᦅᧄᦺᦑᦟᦹᧉ , ᦝᧂᦑᦸ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Talu,https://en.wikipedia.org/wiki/New_Tai_Lue_alphabet,https://omniglot.com/writing/newtailue.htm,https://www.endangeredalphabets.net/new-tai-lue/,https://www.unicode.org/L2/L2004/04147-n2748-new-tai-lue.pdf
Newa-333,"Newari , Newar , Newa , Nepāla lipi , néwa","𑐥𑑂𑐬𑐔𑐮𑐶𑐟 , 𑐳𑐎𑐮𑐩 , 𑐥𑑂𑐬𑐔𑐮𑐶𑐟 𑐣𑐾𑐥𑐵𑐮",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Newa,https://en.wikipedia.org/wiki/Pracalit_script,https://omniglot.com/writing/newa.htm,https://www.endangeredalphabets.net/nepal-lipi/,https://www.unicode.org/L2/L2014/14086-nepaalalipi.pdf
Hmnp-451,"Nyiakeng Puachue Hmong , nyiakeng puachue hmong , Hmong Kong Hmong","𞄀𞄩𞄰𞄁𞄓𞄱𞄂𞄤𞄳𞄬𞄃𞄤𞄳 , 𞄀𞄁𞄂𞄃 , Ntawv Hmoob Koob Hmoov , Pa Dao",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Hmnp,https://en.wikipedia.org/wiki/Nyiakeng_Puachue_Hmong,https://omniglot.com/writing/nyiakengpuachuehmong.htm,,https://www.unicode.org/L2/L2017/17002r3-n4780r3-nyiakeng-puachue-hmong.pdf
Nshu-499,"Nüshu , nüshu , Nushu , 女书 , 女書","𛆁𛈬 , 𛅰𛇤𛈕𛅸",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Nshu,https://en.wikipedia.org/wiki/N%C3%BCshu,https://www.omniglot.com/writing/nushu.htm,,https://www.unicode.org/L2/L2012/12362-n4341.pdf
Ogam-212,"Ogham , ogam","᚛ᚑᚌᚐᚋ᚜ , Celtic tree",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Ogam,https://en.wikipedia.org/wiki/Ogham,https://omniglot.com/writing/ogham.htm,,https://www.unicode.org/L2/L1998/98134.pdf
Olck-261,"Ol Chiki , ol tchiki , Ol Cemet' , Ol , Santali","ᱚᱞ ᱪᱤᱠᱤ , ᱡᱚᱛᱚᱞᱚᱠᱚ",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Olck,https://en.wikipedia.org/wiki/Ol_Chiki_script,https://www.omniglot.com/writing/olchiki.htm,,https://www.unicode.org/L2/L2005/05243r-n2984-ol-chiki.pdf
Onao-296,"Ol Onal , ol onal","𞗘𞗪𞗢𞗑𞗜𞗥𞗰 , Bhumij Lipi , Bhumij Onal",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Onao,https://en.wikipedia.org/wiki/Ol_Onal,https://omniglot.com/writing/olonal.htm,https://www.endangeredalphabets.net/ol-onal/,https://www.unicode.org/L2/L2022/22151r-ol-onal-script.pdf
Hung-176,"Old Hungarian , Hungarian Runic , runes hongroises , ancien hongrois","𐲥𐳋𐳓𐳉𐳗-𐲘𐳀𐳎𐳀𐳢 𐲢𐳛𐳮𐳀𐳤 , Székely-Hungarian Rovás , Szekely Hungarian Rovas , 𐲪𐳪𐲢𐳢",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Hung,https://en.wikipedia.org/wiki/Old_Hungarian_script,https://omniglot.com/writing/hungarian_runes.htm,https://www.endangeredalphabets.net/rovas/,https://www.unicode.org/wg2/docs/n4268.pdf
Ital-210,"Old Italic , ancien italique , Etruscan , étrusque","𐌀𐌍𐌍𐌄𐌔𐌀𐌓 , 𐌆𐌀𐌌𐌈 , 𐌉𐌕𐌀𐌋𐌉𐌂 , 𐌚𐌀𐌍𐌂𐌖𐌀𐌌 𐌏𐌔𐌊𐌀",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Ital,https://en.wikipedia.org/wiki/Old_Italic_scripts,https://omniglot.com/writing/olditalic.htm,,https://www.unicode.org/L2/L2012/12386-old-italic.pdf
Narb-106,"Old North Arabian , Ancient North Arabian , nord-arabique","𐪀𐪁𐪂𐪃𐪄 , 𐪋𐪁𐪈𐪇",https://www.scriptsource.org/cms/scripts/page.php?item_id=script_detail&key=Narb,https://en.wikipedia.org/wiki/Ancient_North_Arabian,https://www.omniglot.com/writing/northarabian.htm,,https://www.unicode.org/L2/L2010/10376-n3937-north-arabian.pdf
